route_name,dir_id,day_type_id,day_type_name,time_period_name,stop_name,average_ons,average_offs,average_flow,ObjectId
Orange Line,SB,day_type_01,Weekday,MIDDAY_BASE,Haymarket,341,287,5209,482
Orange Line,SB,day_type_01,Weekday,MIDDAY_BASE,Jackson Square,108,453,1448,483
Orange Line,SB,day_type_01,Weekday,MIDDAY_BASE,Malden Center,1702,19,2536,484
Orange Line,SB,day_type_01,Weekday,MIDDAY_BASE,Massachusetts Avenue,230,517,2533,485
Orange Line,SB,day_type_01,Weekday,MIDDAY_BASE,North Station,832,861,5136,486
Orange Line,SB,day_type_01,Weekday,MIDDAY_BASE,Oak Grove,791,0,791,487
Orange Line,SB,day_type_01,Weekday,MIDDAY_BASE,Roxbury Crossing,160,432,1810,488
Orange Line,SB,day_type_01,Weekday,MIDDAY_BASE,Ruggles,107,561,2080,489
Orange Line,SB,day_type_01,Weekday,MIDDAY_BASE,State,1046,981,5315,490
Orange Line,SB,day_type_01,Weekday,MIDDAY_BASE,Stony Brook,40,295,1178,491
Orange Line,SB,day_type_01,Weekday,MIDDAY_BASE,Sullivan Square,973,144,4666,492
Orange Line,SB,day_type_01,Weekday,MIDDAY_BASE,Tufts Medical Center,264,831,3813,493
Orange Line,SB,day_type_01,Weekday,MIDDAY_BASE,Wellington,817,57,3309,494
Orange Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Assembly,477,101,1762,495
Orange Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Back Bay,426,815,2664,496
Orange Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Chinatown,259,296,3203,497
Orange Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Community College,539,104,2735,498
Orange Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Downtown Crossing,1084,1007,3289,499
Orange Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Forest Hills,0,1073,0,500
Orange Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Green Street,8,312,1092,501
Orange Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Haymarket,278,181,2956,502
Orange Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Jackson Square,84,516,1760,503
Orange Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Malden Center,764,10,1030,504
Orange Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Massachusetts Avenue,240,369,2520,505
Orange Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,North Station,544,459,2811,506
Orange Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Oak Grove,274,0,274,507
Orange Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Roxbury Crossing,300,339,2203,508
Orange Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Ruggles,182,383,2286,509
Orange Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,State,893,590,3247,510
Orange Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Stony Brook,30,354,1423,511
Orange Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Sullivan Square,656,100,2364,512
Orange Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Tufts Medical Center,314,449,3055,513
Orange Line,SB,day_type_01,Weekday,MIDDAY_SCHOOL,Wellington,404,32,1369,514
Orange Line,SB,day_type_01,Weekday,NIGHT,Malden Center,14,1,24,515
Orange Line,NB,day_type_01,Weekday,LATE_EVENING,Assembly,46,183,1152,516
Orange Line,SB,day_type_03,Sunday,OFF_PEAK,Sullivan Square,2114,386,9405,517
Red Line,NB,day_type_01,Weekday,AM_PEAK,Braintree,503,0,503,518
Orange Line,SB,day_type_01,Weekday,EARLY_AM,Stony Brook,8,16,201,519
Orange Line,SB,day_type_01,Weekday,PM_PEAK,Assembly,728,113,2068,520
Orange Line,SB,day_type_01,Weekday,PM_PEAK,Back Bay,699,1004,4545,521
Orange Line,SB,day_type_01,Weekday,PM_PEAK,Chinatown,352,274,4883,522
Orange Line,SB,day_type_01,Weekday,PM_PEAK,Community College,485,86,3003,523
Orange Line,SB,day_type_01,Weekday,PM_PEAK,Downtown Crossing,1635,1080,4762,524
Orange Line,SB,day_type_01,Weekday,PM_PEAK,Forest Hills,0,1855,0,525
Orange Line,SB,day_type_01,Weekday,PM_PEAK,Green Street,6,672,1842,526
Orange Line,SB,day_type_01,Weekday,PM_PEAK,Haymarket,442,171,3501,527
Orange Line,SB,day_type_01,Weekday,PM_PEAK,Jackson Square,95,754,3285,528
Orange Line,SB,day_type_01,Weekday,PM_PEAK,Malden Center,626,21,974,529
Orange Line,SB,day_type_01,Weekday,PM_PEAK,Massachusetts Avenue,407,507,4391,530
Orange Line,SB,day_type_01,Weekday,PM_PEAK,North Station,931,708,3271,531
Orange Line,SB,day_type_01,Weekday,PM_PEAK,Oak Grove,370,0,370,532
Orange Line,SB,day_type_01,Weekday,PM_PEAK,Roxbury Crossing,241,579,3937,533
Orange Line,SB,day_type_01,Weekday,PM_PEAK,Ruggles,279,457,4232,534
Orange Line,SB,day_type_01,Weekday,PM_PEAK,State,1275,565,4187,535
Orange Line,SB,day_type_01,Weekday,PM_PEAK,Sullivan Square,660,104,2590,536
Orange Line,SB,day_type_01,Weekday,NIGHT,Massachusetts Avenue,29,26,289,537
Orange Line,SB,day_type_01,Weekday,NIGHT,North Station,31,12,113,538
Orange Line,SB,day_type_01,Weekday,NIGHT,Oak Grove,9,0,9,539
Orange Line,SB,day_type_01,Weekday,NIGHT,Roxbury Crossing,11,39,273,540
Orange Line,SB,day_type_01,Weekday,NIGHT,Ruggles,7,35,295,541
Orange Line,SB,day_type_01,Weekday,NIGHT,State,55,40,166,542
Orange Line,SB,day_type_01,Weekday,NIGHT,Stony Brook,3,57,161,543
Orange Line,SB,day_type_01,Weekday,NIGHT,Sullivan Square,23,5,75,544
Orange Line,SB,day_type_01,Weekday,NIGHT,Tufts Medical Center,16,17,248,545
Orange Line,SB,day_type_01,Weekday,NIGHT,Wellington,13,1,41,546
Orange Line,SB,day_type_02,Saturday,OFF_PEAK,Assembly,3273,677,10555,547
Orange Line,SB,day_type_02,Saturday,OFF_PEAK,Back Bay,1844,3893,11464,548
Orange Line,SB,day_type_02,Saturday,OFF_PEAK,Chinatown,1461,1768,14807,549
Orange Line,SB,day_type_01,Weekday,EARLY_AM,Sullivan Square,287,51,1385,550
Orange Line,SB,day_type_01,Weekday,EARLY_AM,Tufts Medical Center,21,300,783,551
Orange Line,SB,day_type_01,Weekday,EARLY_AM,Wellington,298,9,1029,552
Orange Line,SB,day_type_01,Weekday,AM_PEAK,Assembly,382,80,4731,553
Orange Line,SB,day_type_01,Weekday,AM_PEAK,Back Bay,105,1391,1589,554
Orange Line,SB,day_type_01,Weekday,AM_PEAK,Chinatown,87,431,3703,555
Orange Line,SB,day_type_01,Weekday,AM_PEAK,Community College,284,242,5288,556
Orange Line,SB,day_type_01,Weekday,AM_PEAK,Downtown Crossing,560,1680,4025,557
Orange Line,SB,day_type_01,Weekday,AM_PEAK,Forest Hills,0,446,0,558
Orange Line,SB,day_type_01,Weekday,AM_PEAK,Green Street,5,140,444,559
Orange Line,SB,day_type_01,Weekday,AM_PEAK,Haymarket,183,196,5120,560
Orange Line,SB,day_type_01,Weekday,AM_PEAK,Jackson Square,92,176,656,561
Orange Line,SB,day_type_01,Weekday,AM_PEAK,Malden Center,1745,17,3352,562
Orange Line,SB,day_type_01,Weekday,AM_PEAK,Massachusetts Avenue,120,307,1385,563
Orange Line,SB,day_type_01,Weekday,AM_PEAK,North Station,886,909,5175,564
Orange Line,SB,day_type_01,Weekday,AM_PEAK,Oak Grove,1635,0,1635,565
Orange Line,SB,day_type_01,Weekday,AM_PEAK,Roxbury Crossing,51,343,752,566
Orange Line,SB,day_type_01,Weekday,AM_PEAK,Ruggles,61,418,1032,567
Orange Line,SB,day_type_01,Weekday,AM_PEAK,State,980,956,5122,568
Orange Line,SB,day_type_01,Weekday,AM_PEAK,Stony Brook,26,107,577,569
Orange Line,SB,day_type_01,Weekday,AM_PEAK,Sullivan Square,808,147,5258,570
Orange Line,SB,day_type_01,Weekday,AM_PEAK,Tufts Medical Center,111,887,2942,571
Orange Line,SB,day_type_01,Weekday,AM_PEAK,Wellington,1036,29,4506,572
Orange Line,SB,day_type_01,Weekday,MIDDAY_BASE,Assembly,538,167,3741,573
Orange Line,NB,day_type_01,Weekday,LATE_EVENING,Back Bay,338,30,799,574
Orange Line,SB,day_type_01,Weekday,MIDDAY_BASE,Back Bay,305,1341,2811,575
Orange Line,NB,day_type_01,Weekday,LATE_EVENING,Chinatown,159,24,1052,576
Orange Line,SB,day_type_01,Weekday,MIDDAY_BASE,Chinatown,297,641,4381,577
Orange Line,NB,day_type_01,Weekday,LATE_EVENING,Community College,22,75,1578,578
Orange Line,SB,day_type_02,Saturday,OFF_PEAK,Community College,951,347,13529,579
Orange Line,SB,day_type_01,Weekday,PM_PEAK,Tufts Medical Center,433,444,4884,580
Red Line,NB,day_type_01,Weekday,AM_PEAK,Broadway,650,269,6332,581
Orange Line,NB,day_type_01,Weekday,LATE_EVENING,Downtown Crossing,343,199,1198,582
Orange Line,SB,day_type_01,Weekday,PM_PEAK,Wellington,499,30,1462,583
Orange Line,NB,day_type_01,Weekday,LATE_EVENING,Forest Hills,141,0,141,584
Orange Line,SB,day_type_01,Weekday,EVENING,Assembly,537,55,1247,585
Orange Line,NB,day_type_01,Weekday,LATE_EVENING,Green Street,35,10,178,586
Orange Line,SB,day_type_01,Weekday,EVENING,Back Bay,545,474,3150,587
Orange Line,NB,day_type_01,Weekday,LATE_EVENING,Haymarket,98,81,1029,588
Red Line,NB,day_type_01,Weekday,AM_PEAK,Central,213,667,1926,589
Orange Line,SB,day_type_03,Sunday,OFF_PEAK,Tufts Medical Center,664,1479,9837,590
Orange Line,SB,day_type_02,Saturday,OFF_PEAK,Downtown Crossing,4060,4281,15122,591
Orange Line,SB,day_type_03,Sunday,OFF_PEAK,Wellington,1522,130,5633,592
Orange Line,NB,day_type_01,Weekday,LATE_EVENING,Jackson Square,65,14,239,593
Red Line,NB,day_type_01,Weekday,AM_PEAK,Charles/MGH,302,1129,4256,594
Orange Line,SB,day_type_01,Weekday,EVENING,Chinatown,372,161,3033,595
Orange Line,SB,day_type_01,Weekday,MIDDAY_BASE,Community College,568,283,5048,596
Orange Line,SB,day_type_01,Weekday,EVENING,Community College,229,49,1812,597
Orange Line,SB,day_type_01,Weekday,MIDDAY_BASE,Downtown Crossing,1175,1832,4688,598
Orange Line,SB,day_type_01,Weekday,MIDDAY_BASE,Forest Hills,0,891,0,599
Orange Line,SB,day_type_01,Weekday,EVENING,Downtown Crossing,1088,627,2810,600
Orange Line,SB,day_type_02,Saturday,OFF_PEAK,Forest Hills,0,4000,0,601
Orange Line,NB,day_type_01,Weekday,LATE_EVENING,Malden Center,4,511,369,602
Red Line,NB,day_type_01,Weekday,VERY_EARLY_MORNING,Alewife,0,1,0,603
Red Line,NB,day_type_01,Weekday,AM_PEAK,Davis,58,232,455,604
Red Line,NB,day_type_01,Weekday,AM_PEAK,Downtown Crossing,1021,1686,5565,605
Red Line,NB,day_type_01,Weekday,AM_PEAK,Fields Corner,543,84,2037,606
Red Line,NB,day_type_01,Weekday,AM_PEAK,Harvard,91,1158,790,607
Red Line,NB,day_type_01,Weekday,AM_PEAK,JFK/UMass,644,532,5565,608
Red Line,NB,day_type_01,Weekday,AM_PEAK,Kendall/MIT,106,1872,2396,609
Red Line,NB,day_type_01,Weekday,AM_PEAK,North Quincy,668,97,2916,610
Red Line,NB,day_type_01,Weekday,AM_PEAK,Park Street,1168,1578,5192,611
Red Line,NB,day_type_01,Weekday,AM_PEAK,Porter,44,203,632,612
